"time","AT_ON","BE_OFF","BE_ON","BG_ON","CH_ON","CY_ON","CZ_ON","DE_OFF","DE_ON","DK_OFF","DK_ON","EE_ON","ES_ON","FI_OFF","FI_ON","FR_OFF","FR_ON","GB_OFF","GB_ON","GR_ON","HR_ON","HU_ON","IE_OFF","IE_ON","IT_ON","LT_ON","LU_ON","LV_ON","MK_ON","NL_OFF","NL_ON","NO_OFF","NO_ON","PL_ON","PT_ON","RO_ON","SE_OFF","SE_ON","SI_ON","SK_ON"
"1989-07-01 00:00:00",142.47819599999985,130.40809799999997,94.83175600000017,109.06474499999999,108.58689000000003,89.22182099999999,87.35504499999992,75.48088399999995,53.99152999999994,98.43124799999998,76.10593200000001,125.66144599999998,113.30182999999978,232.95571400000003,214.22836300000014,274.72086699999994,121.40551499999992,169.98723000000007,129.60409299999995,102.21018900000001,48.42710700000002,129.57123799999994,136.65570999999977,138.43970299999998,100.36769199999999,123.72222600000002,107.25296099999996,107.988016,105.76346899999989,118.308061,83.27436099999987,256.21655499999997,132.89360100000002,104.08515200000005,145.2884550000001,144.30882599999995,170.023365,143.6408590000002,28.35193700000002,69.6444689999999,
"1989-08-01 00:00:00",129.142896,142.81972000000002,120.58599500000004,102.40285899999996,88.87259599999997,52.70973099999994,121.447223,212.29637,122.52255900000007,221.10628599999976,161.36533999999997,99.34468999999996,155.83678400000008,213.56992099999985,198.79139400000008,272.43035199999997,130.58932700000017,174.251616,133.9087550000001,209.97619900000018,46.50608899999998,114.721334,103.99697299999988,118.79427399999987,81.35491800000015,122.73463599999994,138.71228899999994,91.30856399999993,63.961643999999964,178.57316099999997,132.29103499999988,322.9430079999999,140.59979700000014,145.33515899999992,150.83303799999993,119.33026200000008,265.863849,137.96608599999982,32.88409199999997,68.31538400000007,
"1989-09-01 00:00:00",163.1320599999999,147.69160599999998,116.41437399999997,114.09215899999998,92.10452500000004,50.469582,130.23834500000004,209.07652099999999,118.49883799999992,254.37096399999993,193.8340940000001,149.84176799999983,119.50208000000009,254.47973499999986,233.72434900000022,250.30451499999992,115.15725400000002,248.6976810000002,228.61339200000018,190.66566199999994,63.66093999999999,142.02990199999996,214.10574799999986,231.12182599999997,100.43076000000002,190.91851799999995,128.04308699999996,156.48257000000018,63.95932899999999,173.00026899999983,130.4398739999999,422.7784870000006,157.21269000000015,153.91972199999998,123.64565700000003,122.76560299999993,325.45464800000053,174.93258300000028,32.56637099999998,78.39197399999993,
"1989-10-01 00:00:00",150.0322749999998,156.83751599999997,109.99299300000003,139.0331510000001,95.52373299999996,47.90859399999997,112.77705200000011,165.3840380000001,83.32457900000007,179.17507799999987,129.53351000000006,132.77891599999984,145.57317300000003,271.99447,241.5989299999999,275.9812050000001,138.1436290000001,225.7485339999998,190.1952440000001,136.30122299999988,57.27881499999997,124.91600500000006,179.46616799999987,164.54417700000008,87.39587700000004,130.17062700000005,124.69966200000007,120.37372199999987,74.12245099999993,166.1769159999998,114.71151900000007,374.2699390000001,213.813068,114.70548500000002,164.24421600000002,136.29918,250.81476700000005,158.73921400000023,51.08438000000004,78.25579100000004,
"1989-11-01 00:00:00",194.80613099999997,304.64109900000034,235.78673000000023,181.08307999999997,129.6563429999999,89.73006799999993,190.91893300000018,340.56635499999965,187.3760599999999,334.44402799999995,245.4763219999999,209.460414,202.0496890000001,232.14292400000008,192.09798499999974,347.2044560000001,215.26639800000018,355.29617699999994,259.9591729999997,237.27796999999958,83.56881499999987,185.95459700000023,291.4845940000005,257.89604400000013,122.77230100000003,242.4124259999999,226.92581799999996,223.3954599999999,114.90055100000009,328.4172710000002,241.55822899999995,454.82354400000037,216.68522400000018,230.5839160000001,186.1554290000002,185.44069100000024,400.6162349999998,205.7187740000004,32.907629000000014,106.21513800000002,
"1989-12-01 00:00:00",222.53210300000015,215.07041299999997,163.37294199999997,212.4772730000001,92.35090800000008,121.09404499999994,160.61338800000007,256.7006280000001,119.10654899999999,255.64109500000018,183.27075700000017,194.66556199999985,260.7916630000001,279.08900300000005,226.59284100000016,450.2155020000003,191.80146000000008,270.6102269999999,186.42490900000007,179.35846800000016,116.0087159999999,212.80289799999983,230.37370099999987,209.97611999999992,146.50238299999978,182.654518,164.20586200000014,183.27824299999978,107.91877899999997,241.68302499999962,170.03575400000014,425.39001400000075,236.81527000000003,161.56585599999997,282.4425609999997,220.59796399999973,316.97269199999994,175.49839800000015,54.815011000000005,125.8100599999999,
"1990-01-01 00:00:00",198.48726800000014,243.98560700000004,224.03836300000006,265.99702699999995,205.51802299999997,66.40758299999997,221.82882000000015,278.3882269999998,178.2312599999999,298.70363499999957,216.27295699999982,252.80245399999976,306.2040830000002,339.9244259999998,293.81425400000023,481.0224850000001,250.944131,281.94678399999987,199.74075699999983,193.86745100000027,118.64964099999989,210.1568409999999,251.74822499999985,225.79499100000004,168.08082399999995,258.5695759999997,250.26028699999995,246.97661899999997,76.76021299999995,236.87195899999995,195.04915700000012,455.7131370000002,311.5548169999999,243.9890069999999,368.3728440000002,275.35160799999994,382.92240200000003,226.12321500000016,80.82192699999992,105.43947999999996,
"1990-02-01 00:00:00",186.1321550000001,384.34217700000033,299.02043000000003,166.93387199999978,124.86399299999998,117.29445299999985,226.11384500000017,431.7198799999999,252.2185150000001,429.9197770000001,337.8779789999998,254.9769349999999,190.99908699999978,291.8013030000001,245.40275699999984,406.7358519999999,228.19518999999997,466.1210210000001,387.48955000000075,187.26622599999996,70.79930100000003,163.16611099999992,420.08632899999986,394.7728249999999,108.77026200000009,347.37603100000047,248.30548500000003,311.843423,95.36522700000008,404.78159300000016,313.37677200000024,605.087031,351.8165840000006,298.1417480000001,177.58482699999993,178.75777499999984,459.8709070000002,262.1427050000001,54.42148400000012,100.00187399999994,
"1990-03-01 00:00:00",232.89299400000002,443.0790329999999,372.79011300000025,200.4709229999998,249.35738800000013,170.92089900000005,266.47511600000024,455.1508669999996,291.0262859999999,441.7410190000001,358.7901699999998,268.22445799999986,230.45314699999994,368.81570700000043,327.27706700000005,500.16197500000027,334.2386059999998,505.05687600000056,420.1512579999999,278.03803200000004,80.1386279999999,228.94863199999995,474.1807790000002,419.74001399999963,161.7049220000001,315.6273429999999,343.308527,289.5916969999998,98.41906000000003,461.5620729999997,373.091396,504.02029700000014,338.6464060000001,295.14946300000014,181.19945399999975,206.38499899999988,458.07679900000005,308.50295,49.58465799999999,154.98937799999996,
"1990-04-01 00:00:00",270.23656099999965,320.5659339999999,235.88284399999972,189.4114399999998,134.60065899999978,109.930386,266.4843760000003,383.9659110000001,250.67073300000013,426.45246699999984,352.82162700000015,322.5994750000002,229.53953599999994,370.3878269999998,335.5359880000003,299.6990660000003,191.24565000000007,415.566063,396.8587600000003,225.01809800000012,88.57577200000006,229.09545700000024,363.9655149999996,374.92576699999967,128.09386400000005,387.5405280000004,229.46300100000022,362.47639799999985,83.47255999999992,348.81510399999974,269.05244399999964,590.1472629999994,400.52906100000064,339.39482300000014,271.6901799999998,234.8870909999997,512.0573570000001,368.08031199999976,74.72906500000006,152.65248100000002,
"1990-05-01 00:00:00",204.78155599999997,225.9129319999998,177.8145600000001,117.1664549999999,106.61103100000001,99.41384499999998,145.361971,213.74513400000018,133.3435579999999,242.58861900000022,175.66515099999995,145.06506699999989,230.494258,264.00463899999994,236.90443400000038,380.2030330000007,189.878529,270.67741200000034,215.38402299999973,148.384446,113.20627,204.9070989999999,219.84644599999993,213.90599999999992,173.47842199999985,140.78306400000002,184.8716050000001,139.36265600000004,86.87926299999998,230.4560509999999,169.7202489999999,370.41557899999975,241.3081059999998,165.00723499999992,252.729606,160.18905000000024,353.31656600000036,210.35478899999998,59.514777999999986,109.826524,
"1990-06-01 00:00:00",123.79218400000008,117.48363400000012,104.60532899999995,133.19875799999986,73.30711000000001,61.17288799999999,87.62939499999999,108.55848100000003,67.32292600000001,133.3925579999999,97.28997199999992,153.81612099999992,133.52447600000002,230.35407800000021,226.92730899999987,200.8429900000002,106.48222,136.98585200000008,87.95527600000004,129.05503700000006,70.97786400000004,117.24959800000012,83.76810099999987,93.77716800000002,93.42686400000001,141.74166399999996,119.37999900000005,125.99495499999999,56.58598100000006,107.87794300000003,86.74735499999986,242.87215799999979,153.640761,111.7470969999999,120.30671100000012,151.66741199999993,212.44492499999998,147.72686099999981,37.325731,69.73273500000009,
"1990-07-01 00:00:00",119.60670700000006,157.9997689999998,121.96877599999996,119.80108200000005,112.30455400000005,83.60540499999999,97.25481899999991,118.43386899999993,76.581713,132.63137999999995,100.0599169999999,102.21986199999985,140.98971499999993,196.38104199999992,190.25829200000013,293.7142989999999,139.803696,209.6639329999998,149.63311699999997,163.0054249999999,55.748554999999946,110.2925260000001,169.89595100000037,165.853929,107.413025,123.1954409999999,120.5561860000002,99.49574400000004,80.47217499999992,149.56934099999995,108.65062200000004,326.1435929999995,127.08463200000008,105.26966500000007,145.79113399999997,138.57997999999984,209.03087899999994,116.20518499999994,27.363925999999985,57.44903300000002,
"1990-08-01 00:00:00",165.997765,191.81971800000002,161.8869309999997,91.02443299999997,115.9733169999999,49.58106999999997,134.54296200000022,237.955933,138.28349299999988,261.10851199999985,187.8743969999997,121.12858200000002,142.88237700000005,245.47168799999997,227.5042640000001,327.08903700000025,171.82561099999998,235.86464999999995,181.63959399999987,207.48062399999998,83.60229599999997,160.55959300000006,170.65207299999986,187.70643200000006,93.45095099999995,164.88450700000007,174.98321600000014,142.11974300000017,52.488200000000035,204.2918480000005,160.0988790000004,393.66016899999954,143.67745599999986,167.8977160000001,163.20111499999996,101.14310900000004,361.23340899999965,208.2990040000002,53.54442499999997,80.735185,
"1990-09-01 00:00:00",153.28524299999992,141.29418399999975,109.62691700000005,98.61402700000001,90.62596300000001,46.740483999999945,112.91412800000006,153.91158899999996,97.45545999999995,190.90900299999998,142.12608400000028,111.6526400000001,132.9637410000001,171.259677,154.51972700000002,243.77594400000007,118.99162999999993,213.53593800000004,183.98708700000012,215.69849900000008,75.8611950000001,144.96940100000006,144.85467199999997,160.99611800000028,84.46462899999992,123.688486,132.71541,116.57835899999999,39.64916799999999,152.56864700000003,115.711291,376.63047199999994,143.76945600000022,111.97629099999993,152.67319800000024,108.69125700000008,257.4103620000002,133.07912899999974,50.07984599999997,81.96383499999996,
"1990-10-01 00:00:00",184.92072499999992,215.33744100000004,165.8333870000001,138.04415600000004,137.43183799999994,51.095834999999944,177.75604399999978,247.3283870000001,152.67774500000004,260.935506,188.61734399999995,149.8884149999998,122.59419899999993,219.17561800000024,198.86000699999983,319.2148060000006,158.57588200000012,249.711881,203.73382900000007,119.88227699999995,73.58574500000002,177.29763599999978,161.36986699999983,165.684939,125.94284699999997,205.756643,173.053629,169.1439219999999,81.52201600000014,234.28142099999985,175.3190850000003,323.24480200000005,167.7846000000001,207.04663399999993,123.42660899999986,169.87366699999998,348.18359600000025,176.51764700000004,40.25925399999999,96.482431,
"1990-11-01 00:00:00",216.61374099999995,317.7159689999999,236.82942999999995,166.83124200000003,140.465176,82.07564099999995,186.88709000000006,342.40986800000013,179.03672100000009,320.9016419999999,226.87626500000022,234.92345600000004,274.74017500000025,304.76074100000005,265.1450759999999,378.31540199999995,219.60167199999987,395.0359450000001,282.5695670000003,183.60874799999993,93.79088000000007,199.1605449999996,340.31350199999974,304.968994,139.46734100000018,259.3954219999998,226.99983900000004,232.86668600000024,51.47995399999998,337.5158899999996,247.00233599999993,484.5443270000005,263.92099499999995,221.40131499999976,290.47470100000004,171.93804699999995,382.38545000000033,212.89721599999984,64.46669599999998,155.74891600000004,
"1990-12-01 00:00:00",189.19750599999972,229.97661099999982,172.758056,156.06143300000002,150.96318000000014,90.00148500000016,179.107001,212.828163,136.47166100000015,217.10544799999988,142.69716,161.36007700000008,200.605095,249.48311500000008,215.3267169999999,355.6445750000002,185.0874279999999,283.5811179999995,198.7834419999997,170.76334600000007,130.2580929999999,162.67633000000012,255.44185000000016,213.17609700000003,190.3928689999999,203.17103199999988,185.0671390000002,169.80629400000007,40.84644700000005,213.57364699999985,155.8681790000003,397.9372299999997,204.86639899999997,177.31115899999998,175.14599800000002,163.96219899999997,279.23257799999993,151.6595410000001,67.70914299999998,100.73459299999996,
"1991-01-01 00:00:00",231.23747500000022,347.7026970000004,240.03539600000013,232.8086359999999,170.563153,116.59842900000008,210.21222100000014,367.39749399999965,183.55522100000007,354.0189340000005,254.91358399999987,264.2394709999998,237.22175800000022,391.8552129999999,341.724511,415.45400499999977,221.07274899999987,377.99560699999967,301.18077900000026,209.66403499999984,205.04100899999972,207.77948000000006,313.9749610000001,275.9611250000002,194.97051799999988,276.76184899999976,220.8310609999998,274.284826,81.44169899999997,358.6912479999998,264.24699100000004,479.58465499999954,331.6762619999998,236.99692999999996,231.18973900000003,212.18816300000023,446.54870400000027,258.59080300000016,108.37830899999986,141.16359699999984,
"1991-02-01 00:00:00",145.66821500000015,311.1257919999996,258.5879000000002,196.89591100000024,174.57795200000018,106.11738400000004,209.49677199999977,342.2164090000002,211.7825080000003,345.7769749999997,265.86368800000025,268.7879980000001,226.7051329999999,351.96873699999975,311.2636480000001,399.433198,236.0599329999999,337.18317799999994,270.3602350000004,239.57674700000007,127.50811499999995,146.36759699999985,303.1209810000004,299.53979700000036,132.50358299999996,287.64037300000035,276.75675100000024,286.84051200000005,81.21109099999998,319.66438099999965,251.5117530000001,446.70330200000063,303.50067,240.99673100000015,209.62963100000016,172.72009200000002,379.21412399999974,238.4247949999998,111.57253600000003,73.74398699999999,
"1991-03-01 00:00:00",147.94869000000003,189.79132400000003,132.16756000000015,179.00998499999992,90.22817399999997,114.70956700000002,135.62852099999992,247.254484,120.9884769999999,289.525125,206.24606400000002,181.86309499999993,192.1989290000001,187.53961500000014,157.64856799999984,296.0910690000002,134.508487,240.47261900000026,178.03865300000007,203.2146330000001,103.0240389999999,142.89003399999996,196.85649700000005,172.133629,159.62931500000013,215.73482999999996,140.74093900000008,199.997898,76.06871899999996,207.03856899999985,152.67643799999993,360.50714299999987,196.67477700000012,190.9335229999998,200.59896399999985,191.83222999999992,407.8368390000001,175.56767200000007,59.83659399999995,86.13346199999998,
"1991-04-01 00:00:00",163.00242800000004,210.39382900000018,183.0706980000001,120.16730399999992,120.61026400000004,102.104793,158.43891600000003,182.38791500000028,116.72338699999999,244.3703439999998,173.7678829999998,154.59097300000022,260.25486999999976,233.36744799999974,203.74628300000037,421.21813199999997,206.58570500000008,263.0922949999998,178.7569619999999,147.73822200000023,110.9272650000001,152.122236,185.40281699999994,166.98034399999983,152.63573299999987,182.89675999999992,180.07345699999976,152.92325500000007,26.381598999999987,196.1303529999998,146.07529699999992,410.3864290000004,214.50878899999984,167.47076499999991,246.59030299999986,142.9367969999999,311.35220900000024,146.6249859999998,63.45131499999996,113.05736200000001,
"1991-05-01 00:00:00",167.09855699999991,270.4449720000004,190.21999600000007,171.95939599999994,97.69435400000003,162.27523799999966,107.63479199999998,207.9413159999995,104.16085299999992,222.54138999999986,170.555762,129.48805599999994,208.65873300000018,253.8791060000003,224.53548799999976,344.26419800000036,186.18118599999994,343.7330270000003,272.01211,150.96347600000004,93.04877100000002,154.52531100000016,297.63327599999957,275.181542,158.91260700000024,129.5851929999999,184.49425799999992,117.13331900000006,95.95058099999994,259.731486,182.46136899999996,409.62927999999965,221.4381609999999,122.69829100000013,195.72637699999976,162.29045800000017,300.7925650000005,178.38887299999973,62.31187999999998,91.166361,
"1991-06-01 00:00:00",269.14354699999996,178.70129100000028,126.13185800000011,178.81387600000002,117.98790899999996,141.08881999999997,148.44583900000032,184.87014099999993,99.82652400000002,200.70631200000014,156.95910900000018,150.85225900000015,231.1002670000003,245.3872150000002,205.91578200000006,351.6624220000004,169.12271999999996,199.5912350000004,149.52987400000012,163.7566740000001,121.08204599999999,264.7925090000002,117.86832299999985,119.57520299999993,173.80114600000016,167.067671,146.51229199999986,158.47605500000026,148.75020300000017,193.20377300000007,137.81351600000005,401.6799129999994,171.17747000000023,159.73064500000012,213.10172299999994,208.69913700000006,260.0491130000001,198.05037999999996,49.282423999999956,150.10896999999997,
"1991-07-01 00:00:00",151.91897,232.63492999999997,185.05297800000002,112.18829400000007,143.89151099999995,37.17154799999997,153.15167400000007,200.10711399999985,142.946303,216.81747399999992,147.99458599999997,143.3525270000001,149.55701999999997,226.8453810000001,210.1895429999999,370.2945339999997,184.670756,258.40783299999975,145.39836100000002,122.31035200000001,61.752035000000035,148.2941300000001,196.3244670000001,193.36763,115.87183100000003,166.10796200000004,196.41736600000013,175.8108109999999,77.56113199999997,256.45903300000003,186.4613519999998,290.71381300000013,114.052213,155.10639800000015,215.63162599999993,142.17910899999998,335.7861080000003,164.1056859999999,36.52866099999999,81.06606599999999,
"1991-08-01 00:00:00",162.4388539999998,175.3960929999999,124.75082200000007,86.19981199999991,84.722597,82.69458599999999,115.49575700000013,181.070921,97.36126299999997,177.94423700000007,132.56848100000005,87.25659199999993,153.653582,187.68014700000015,178.7066960000001,290.5042930000001,138.1854289999999,233.43255599999992,164.93019200000003,188.63758999999988,68.61212799999997,140.78936900000008,199.5066660000002,196.36679399999974,105.23690100000007,132.6074830000001,137.65814100000014,91.17873999999998,50.36881000000002,191.19817500000008,136.53175500000012,246.5144159999998,124.01600599999996,127.06277400000003,181.9913999999999,103.57103399999987,225.92598499999977,121.55799399999995,35.49691699999996,97.56699399999998,
"1991-09-01 00:00:00",170.7038099999998,127.65238600000012,105.10346899999996,116.20121099999997,64.75617799999996,55.56074000000004,112.14397900000012,167.78940800000012,95.35334700000003,208.50196200000013,156.81334099999995,106.33582299999999,146.51055600000018,168.7929109999999,160.27011699999989,276.1956310000002,124.50246499999997,190.7316740000002,158.96573499999997,211.23081399999975,66.36711399999996,147.44232700000012,138.86294599999997,136.01042100000004,73.96551599999997,146.2644079999999,118.61400899999998,111.74045900000003,61.89365399999989,139.2208780000001,106.891338,296.889564,135.90649200000004,146.75735100000006,157.853418,100.89026100000008,282.008911,125.98043800000004,35.89525799999999,93.57111799999997,
"1991-10-01 00:00:00",165.11904500000009,150.01858599999997,132.1011039999999,138.03552899999994,94.23401300000002,61.61881399999999,135.4321369999999,210.80922499999994,109.1967180000001,240.42623499999985,184.71666699999986,209.32003400000013,136.2304919999999,286.6941020000002,256.0794149999997,249.31421800000018,129.756879,214.762835,187.61796300000012,151.97117400000008,71.04150399999999,159.36987500000006,190.340695,195.4477319999999,78.70538599999998,206.0154280000001,135.31507200000001,204.51195200000012,47.85040299999999,168.40686199999993,129.32524899999999,393.25482199999976,223.6738030000002,161.7396160000001,143.82311599999983,156.57492199999982,327.215669,221.59869799999998,51.366487000000035,102.07706100000006,
"1991-11-01 00:00:00",199.86788299999998,221.9878049999998,164.142716,217.0783499999999,104.17587000000003,71.86837500000001,184.53306599999982,290.00603799999976,160.20152399999998,287.32104799999985,206.06653499999993,151.8050609999999,193.26406599999976,241.11812900000015,202.24006699999995,353.6662520000003,168.60515200000012,293.4588969999997,238.92071000000004,189.60574199999996,113.24575700000008,194.7668669999997,262.230054,249.4636800000002,125.84414800000005,189.06747400000012,168.59601600000005,182.00013299999983,97.5179880000001,239.3255039999999,182.70775399999988,439.28850400000005,214.54481999999996,195.024022,199.15497699999992,221.8913950000004,353.10970100000026,160.78126099999986,72.38945399999997,117.3783860000001,
"1991-12-01 00:00:00",180.36678400000028,303.7693119999999,235.8368280000001,198.028281,175.9623470000001,40.59463499999998,181.95581099999998,330.83314699999977,172.92606899999973,334.8638760000003,247.24147199999976,267.117415,258.55226900000025,336.26507099999964,300.4589669999998,395.7872589999999,230.7732159999998,368.6461450000003,310.0725260000002,197.18091999999987,151.22005199999998,188.12955499999984,369.12100699999974,328.1090349999997,193.81547800000004,234.68235400000012,231.46530099999984,238.69459599999993,58.138019999999976,310.15643000000006,231.01775600000008,515.7434630000001,276.63942099999974,198.53630100000004,265.91393700000003,173.8766769999999,394.69165500000037,224.14570699999973,85.26999099999996,110.0804669999999,
"1992-01-01 00:00:00",248.4122350000002,245.794837,209.0009730000001,271.6617450000003,181.449006,205.89274,224.4361380000001,304.01756200000005,190.55255400000016,338.95521600000006,256.0711459999997,313.0402680000002,173.74786400000008,375.5258600000005,332.8794650000002,403.1919230000002,217.70473399999983,280.0303619999999,248.32738499999977,312.98703199999994,173.43799600000008,215.36811600000001,248.4485750000001,241.11139700000004,237.04441100000022,313.93984000000023,221.25475899999984,310.66638400000016,153.8757770000001,269.234725,209.2143949999998,501.3662089999996,338.98179699999974,257.88326,185.26383600000014,201.16712399999986,417.74794899999995,272.00169699999987,67.181358,121.77801900000004,
"1992-02-01 00:00:00",246.6360729999999,236.3063660000001,168.0901480000001,241.73500099999998,118.44959599999996,128.25990800000005,219.68038299999995,303.3939970000001,178.09170800000024,334.6570679999996,269.04396799999995,317.5222419999997,189.9148840000001,383.7639019999995,340.79175099999935,348.6062720000006,165.0401499999998,263.4229449999999,219.0576770000001,216.28711,116.15097599999999,220.47973000000022,200.79381899999973,202.02118399999998,130.38198500000001,341.5348040000001,181.33675700000003,336.764779,147.52763400000006,259.1863060000001,193.56251000000003,464.71221699999995,386.81877600000024,255.70458900000003,228.63218399999994,246.89574399999998,391.17508999999984,299.7935649999999,94.65600800000003,124.23140299999993,
"1992-03-01 00:00:00",246.47440699999987,226.70802,186.00405699999982,170.0804750000001,144.70448700000009,211.15624200000008,207.10687600000009,269.53629600000005,175.3000570000001,303.70367000000067,228.9092210000001,192.71974499999996,169.63098999999985,313.1570329999997,267.59360599999974,305.3070820000003,173.7117710000002,313.04278499999975,292.21662600000036,215.29869500000007,74.78443299999999,224.02408200000028,299.0023479999999,296.89553399999977,145.89166000000012,228.86855700000004,180.39430600000014,209.98999499999982,129.00817899999998,248.63721499999988,188.38143400000018,422.5473720000005,301.2020919999999,223.1176069999999,166.80211499999982,175.30989199999993,373.3926590000004,230.21765700000014,25.770782000000032,126.84335399999995,
"1992-04-01 00:00:00",236.48866300000012,323.2590570000001,243.77646699999974,236.49284900000004,170.51974799999996,168.99540799999988,238.2758049999998,344.7543809999994,215.82027899999974,335.00401999999997,249.13752500000012,227.52084699999972,236.98417999999992,321.6892049999997,281.8825999999999,360.6831710000004,234.5505509999999,404.8032819999999,329.566419,222.03209900000002,118.66651699999998,233.38722200000024,372.2406509999999,360.93768500000004,185.41320599999995,245.90538799999982,247.74287599999994,239.3402329999998,104.53672500000002,324.88337699999965,248.3469999999998,484.42486400000007,263.50180799999987,245.99171000000015,249.5113490000001,245.55001299999978,395.0231679999998,215.53313999999986,63.85836500000008,144.45336600000007,
"1992-05-01 00:00:00",199.57746700000018,222.23149599999994,184.7154299999999,171.61611300000018,166.53164499999974,86.8661930000001,162.01568699999964,195.95784099999997,138.90387299999983,224.8860919999999,170.70189799999986,165.10766200000018,254.812316,278.382704,244.40965300000008,384.6047350000002,209.35631100000006,300.38304199999993,246.15712299999984,150.58880600000012,169.07381800000005,205.38086599999994,279.30757400000016,263.132854,176.1233659999999,192.8568490000001,209.62232499999993,183.8401259999999,95.74306799999998,234.09353199999993,175.39961700000003,323.15452799999997,178.9749660000001,159.68792100000005,241.0682239999995,200.46530799999985,321.3732630000001,175.44142500000004,102.32507900000004,112.02557800000002,
"1992-06-01 00:00:00",163.81139000000033,191.29098399999967,155.10519699999995,144.20041300000008,101.67637100000006,72.07016700000001,164.77638000000007,244.81287100000006,140.04172300000002,217.96768000000026,151.74623299999982,146.68220200000002,192.59408299999998,238.6223269999996,228.89203900000004,301.7131710000001,157.24993600000008,262.68017599999996,225.885811,221.74569099999997,82.23589899999995,155.62037400000006,197.22164099999986,236.21392399999993,96.21794100000005,164.3268299999999,187.11975299999995,146.86616200000006,54.99335999999994,216.89424400000004,166.99868099999986,265.1110429999995,160.1879659999998,162.21960199999998,226.03896900000032,154.45815699999997,316.71849000000003,182.00130499999977,66.31486700000002,96.19023399999995,
"1992-07-01 00:00:00",151.63097300000024,144.2763629999999,109.22401999999998,127.69741300000007,96.776905,61.445702999999966,104.02268199999993,162.20250400000003,88.20067999999999,179.39659100000014,122.70499300000016,121.04028200000002,166.8930889999999,208.99103700000003,207.63384000000036,310.02761900000036,135.35125299999996,160.16322999999986,124.78322900000005,128.24860500000014,66.27828799999996,134.153043,100.8199889999999,100.703249,120.20167100000016,117.46722999999999,109.67584499999987,91.25302400000001,75.75669200000002,151.84180600000025,110.053825,247.11134499999991,157.3386899999999,139.86237399999982,184.2987589999999,135.862868,260.00438800000006,139.98530900000003,41.50621300000003,85.23129400000006,
"1992-08-01 00:00:00",147.722453,140.28635200000005,115.48905599999999,150.54358000000002,70.38369300000005,55.61908,93.71890100000014,146.16694899999996,89.27001800000005,188.66901899999985,138.59111399999992,150.79244799999987,122.772111,249.50014900000008,234.99386299999998,262.853693,120.51671899999992,207.3928529999998,175.30233299999995,187.43305200000015,53.708479000000054,132.64092799999992,162.94119800000024,161.878649,82.19863300000009,158.4241690000001,111.38092399999992,147.96594499999995,71.65243899999999,151.35940599999984,113.40891499999996,310.1753049999997,132.80801000000005,134.37621800000005,187.64289900000006,158.19490099999996,288.1738280000002,173.87121100000013,30.537430000000022,78.28103299999995,
"1992-09-01 00:00:00",152.8736769999999,250.11880399999987,181.20250500000012,79.27249600000006,120.64360199999989,41.640550000000026,130.9298279999999,265.59433300000006,132.7194819999999,282.48647799999975,208.51103999999978,180.32778499999986,163.17163300000013,257.031151,239.33393999999996,326.34845700000005,171.38384299999998,307.843673,228.1376949999999,215.68653899999984,37.92100400000003,141.2850830000001,223.1694759999998,220.94357299999996,65.79797100000006,188.42689799999997,181.50662899999986,179.1031959999999,25.968695999999984,266.78179399999965,192.05803200000003,346.6637690000002,147.08114500000008,146.02107699999985,197.06323500000002,105.16309000000011,375.32682799999986,194.67916899999997,27.098272999999985,88.89573299999994,
"1992-10-01 00:00:00",212.20330900000005,214.388587,175.25739800000008,143.52994600000022,104.41251100000021,41.99382900000002,166.28618600000001,230.7004019999999,126.89601800000011,230.98230899999987,163.9237440000002,136.77904999999993,139.34082500000008,214.62896599999996,187.80889499999995,274.8213860000005,160.34436499999993,283.72737899999976,221.30207100000007,203.45354200000003,60.643881999999984,210.2753110000002,227.72434899999985,206.32523199999994,89.70598499999993,188.593217,164.47428899999997,164.4719250000002,69.32989200000003,228.39643900000033,167.42168900000007,442.52188999999987,164.060528,187.22612800000005,169.133349,167.26306899999997,314.1630329999998,139.87724499999993,39.96445599999997,138.48972599999996,
"1992-11-01 00:00:00",195.99041299999985,287.3404690000002,203.62340900000035,219.92985799999965,162.480621,47.542438,180.49027099999998,233.45274699999982,145.9498410000001,254.57457399999953,165.1936549999998,180.7960719999998,240.22048299999994,251.85901600000003,217.2038370000002,442.54353800000035,223.139136,290.5588719999999,175.89627899999977,176.51360900000012,143.22541900000007,194.80763600000017,242.35402700000023,186.25126599999987,212.95037299999996,198.9190339999999,204.9918740000001,188.79674399999985,83.64797800000011,267.46787400000005,194.53068699999986,335.0800359999996,173.85852400000005,189.93540399999998,206.13967900000014,269.63881500000014,377.686935,183.45661399999997,81.69475499999997,115.5774319999999,
"1992-12-01 00:00:00",207.08457000000013,376.12377800000013,278.4406560000001,242.9022060000001,200.140415,167.998619,235.79570799999996,394.3240719999999,239.0957480000001,380.366753,269.08462199999985,232.130108,203.03420099999997,322.6284189999998,277.5523610000002,410.21780800000033,233.61982799999973,414.7565040000005,307.4911619999996,191.3250750000002,98.66708200000019,191.02119799999988,343.21598600000004,316.52137500000003,158.91169700000015,262.2444070000002,259.21035800000004,245.28884399999993,139.48954799999996,395.625841,293.7229049999999,496.18295800000016,247.91287699999984,265.35866699999974,157.1392500000001,255.8548179999999,436.9139809999993,209.58227199999996,50.08888800000005,105.00613999999999,
