"time","AT","BE","BG","CH","CY","CZ","DE","DK","EE","ES","FI","FR","GB","GR","HR","HU","IE","IT","LT","LU","LV","MK","NL","NO","PL","PT","RO","SE","SI","SK"
"1987-12-01 00:00:00",204.27205700000005,205.14386700000003,163.2385860000001,136.669076,120.86657299999995,162.9078590000002,141.162705,169.06854900000008,189.61946999999992,228.94201999999996,260.65400600000004,186.50816399999985,243.76959300000004,188.19778900000006,163.2135019999997,186.44890400000008,231.57349599999998,216.84392700000015,169.8657350000001,197.92033800000027,158.81021999999993,98.03439500000003,182.7452299999999,185.28642399999993,169.5402570000003,200.9697469999998,179.18910000000025,142.20721900000018,71.70897599999998,110.23388799999992,
"1988-01-01 00:00:00",253.02742599999996,212.48974700000002,181.27761300000003,115.65946900000014,125.49361299999994,201.75445899999977,166.19734000000008,235.10297999999983,229.59501700000007,206.52473099999995,273.902369,185.29732799999974,279.4855070000002,188.2065000000003,82.17522699999996,211.71505700000012,285.07609699999995,104.04196300000017,244.90721000000005,191.27665499999995,227.16665899999992,114.62557200000003,197.33682600000006,255.679188,240.60961800000007,233.93562499999985,178.9603020000001,229.70317699999993,59.99411700000003,146.92977599999995,
"1988-02-01 00:00:00",193.1096230000002,334.755647,153.3291719999999,229.93169000000023,156.3630460000001,228.5540410000002,226.8199780000001,248.08917299999993,317.2859479999999,313.9517030000005,310.85400700000014,301.273566,321.6033270000008,172.80087,111.873229,179.42250599999988,309.6846099999996,194.0081709999999,342.6495350000002,321.0843400000001,335.5806839999998,38.855436999999995,294.9690340000002,249.0549439999996,232.0212930000003,284.9878829999994,174.87568999999996,227.41628100000003,39.13471399999999,123.69226099999992,
"1988-03-01 00:00:00",265.3960100000002,334.5128510000002,212.86352700000003,223.79954300000006,144.2022340000001,258.0542480000002,278.5959240000005,320.7716419999997,197.940085,281.2509850000002,212.3684059999999,289.14007699999996,343.93778899999984,224.70248999999995,137.03258300000005,244.37009299999977,269.6600209999998,198.2205709999997,215.43919599999975,324.7959669999998,209.95816599999986,100.10570999999999,341.5852790000001,230.96049800000006,223.2921489999996,252.41048899999993,224.47605199999998,213.48861899999997,68.88364899999992,145.8893260000001,
"1988-04-01 00:00:00",275.931222,266.7325940000002,237.65112000000005,232.63529399999985,222.75003999999996,217.1135060000002,181.4991659999997,215.56304000000003,123.60949300000013,248.14957300000015,168.58581699999993,263.63637199999977,279.5606580000002,218.14152900000005,155.8167560000001,269.534083,272.98461399999974,254.84792300000026,135.75498199999996,277.7587569999997,121.5826939999999,130.71222499999993,228.64894699999988,170.3434179999999,183.31948000000008,183.8863100000002,250.0025330000002,156.6263099999998,60.9830319999999,146.308998,
"1988-05-01 00:00:00",164.06960399999966,149.36364600000007,155.8242100000001,74.38842300000002,90.44978199999998,136.8348490000002,115.737318,157.3496479999999,208.9084829999998,183.09251000000003,231.14056699999986,150.2545299999998,160.16160300000007,117.07786799999995,69.42085399999989,164.29681199999987,135.201045,117.77419499999992,204.92713799999962,144.20631300000028,193.749466,82.19150399999997,135.98438400000012,184.7886730000002,164.66837199999975,191.37983799999972,176.49436600000013,164.5204240000001,60.95976100000002,91.21360399999996,
"1988-06-01 00:00:00",153.49911799999995,156.52290899999997,90.14497699999994,87.13619499999993,126.97654299999999,154.44089699999998,144.77562600000013,169.56958400000013,100.68337200000006,153.43203400000004,169.72257400000015,143.34594400000015,171.41338300000007,114.04949099999999,82.09576600000003,147.24850799999993,170.1506929999998,136.488573,135.67009500000003,166.8179080000002,95.42860700000001,63.66229099999991,167.347749,134.42651600000008,134.83427300000005,172.92153899999997,126.74928700000002,122.40210800000008,65.83995499999985,85.90308399999994,
"1988-07-01 00:00:00",131.367653,113.80428000000012,101.57625,77.60316999999998,81.28186800000003,83.05708899999995,68.80966699999998,92.32708499999994,108.16436799999983,131.75377699999999,168.54781499999996,117.95358300000017,115.42165000000001,108.84159200000008,45.75309600000003,124.17869799999998,91.6207270000001,98.85686500000007,122.2604949999999,104.93093800000001,111.52044299999999,114.72033000000002,112.02114599999987,105.55276799999987,113.76548000000004,124.27900999999996,121.69237499999983,95.73381899999985,29.31532699999996,64.22514399999993,
"1988-08-01 00:00:00",160.51028500000004,213.31650499999975,109.96389099999986,122.21156799999997,47.01875900000002,112.43803199999994,117.1547609999999,180.75993400000002,97.81486699999992,165.36918999999975,193.85566400000042,176.909929,246.73416099999972,215.16806099999994,66.22058500000007,163.601501,214.69006000000036,101.72101200000006,119.38465199999993,195.82448800000006,114.29606899999997,79.16651599999993,195.06613899999965,142.00545,106.69999600000001,180.48869800000003,132.77398200000002,173.39907700000023,47.480921999999964,87.45104199999999,
"1988-09-01 00:00:00",147.3903390000001,148.42209900000006,95.76178299999997,111.79460599999994,56.53891200000003,102.91310899999995,105.12299899999995,197.62428500000001,154.33286400000028,131.11692199999996,195.87415999999993,138.32157699999993,226.1281060000001,188.1482209999998,74.49025899999997,147.5688590000001,226.95382200000006,93.31732400000004,176.244942,135.89305599999992,161.88804700000017,54.110167999999966,150.70977100000002,120.36403100000007,129.61661399999983,183.5493030000001,121.72362600000007,156.3560250000001,53.18820199999998,73.86641599999999,
"1988-10-01 00:00:00",186.1416680000001,223.11000199999984,130.89942800000009,141.3529100000001,66.95217699999999,169.29876099999993,170.3901659999999,251.19542900000008,221.49372800000012,164.19103599999994,266.77196500000014,190.89445399999988,266.2253100000001,150.04157100000006,82.61962899999997,164.02866700000013,220.14571600000016,109.014625,247.1844650000001,210.53896200000005,225.970051,83.960089,218.84984699999984,216.5883409999999,194.6597029999999,188.6553289999999,158.2147159999998,245.16276900000003,43.31664099999999,111.47076500000003,
"1988-11-01 00:00:00",184.01610199999982,208.63663800000018,208.666225,151.05939799999996,72.06421199999998,182.7534799999999,173.5656960000001,255.08397300000007,259.29948799999994,192.71322899999996,309.4104879999992,212.13846900000019,254.18761700000007,248.8604389999999,81.36368499999998,162.57164499999988,243.01793599999996,105.40937199999992,256.2002189999999,196.3864810000001,253.2887110000002,57.32647500000002,202.67263499999999,253.6576769999998,225.68776099999982,216.6093259999999,177.54045699999986,213.61329100000015,61.22415700000001,114.66047699999994,
"1988-12-01 00:00:00",209.18599599999996,144.73319800000016,231.22064900000026,116.73808499999998,105.06049399999992,180.40632900000014,166.66582799999986,244.14930699999994,260.8069169999998,173.89109199999996,287.0398339999999,145.81025800000018,206.71406400000023,226.38014699999988,141.70829700000004,179.51001699999995,162.28028600000033,161.57682399999993,242.908985,143.75427000000002,245.5641069999999,100.30141400000002,169.78502599999985,284.71362699999986,215.84889800000008,227.32964400000031,194.9528819999998,221.56010299999997,74.04734899999998,104.25371399999999,
"1989-01-01 00:00:00",324.9219849999998,239.01167100000012,254.8231299999999,132.5134849999999,161.00686699999994,273.60328000000004,266.3043000000003,363.0049060000001,281.90076000000033,226.35589599999986,262.92398000000014,182.76809199999968,343.830359,233.47316100000012,155.786399,275.0326190000001,289.81383999999986,218.15791499999992,330.6145040000003,210.36040000000006,302.1694619999999,165.07025400000015,281.13507899999973,316.7598500000002,342.7374410000002,212.20603300000008,260.2809659999999,290.5330259999999,50.103377999999935,161.7865489999998,
"1989-02-01 00:00:00",157.8973830000001,170.94629000000012,190.734894,83.34293699999994,97.90567100000005,149.36731900000012,169.9996889999999,327.9447679999997,337.9435709999997,133.34686999999994,337.9682800000004,124.25900499999995,344.23123000000015,263.0676739999999,86.83880400000007,117.11077999999985,351.0862529999998,71.49119800000004,341.1181790000001,134.0533619999999,331.6260750000001,124.97221899999992,188.5389939999998,404.53863600000005,265.20066099999985,175.50133599999984,163.2381739999999,362.1847710000005,56.518644000000045,62.69072299999996,
"1989-03-01 00:00:00",199.13986800000004,262.57258,163.03810600000006,146.2235749999999,103.89105300000014,198.95032599999982,221.79628900000006,348.2396309999993,304.1339249999998,220.86629599999995,324.0397920000003,207.46302899999984,370.93933399999986,227.8148589999999,90.21679200000007,167.98445400000008,352.41575900000026,142.819647,335.35145499999936,214.64814199999992,310.97568299999983,77.89576299999999,270.29819499999974,350.73298000000005,274.8034979999998,231.4951140000001,174.0775639999999,331.62202599999995,45.00172100000001,112.28627499999993,
"1989-04-01 00:00:00",179.79012899999987,268.321125,172.5476819999999,158.20949800000005,82.79524799999996,195.90610300000003,212.15626999999998,277.64068100000003,209.33854200000013,214.31024600000012,271.55507100000005,230.156103,339.9282709999996,199.99094800000012,115.83420399999999,175.4191830000002,320.5385709999997,161.51214099999993,242.553087,251.15897799999985,218.102857,71.495355,261.4376529999999,264.2235399999998,231.42343799999975,223.6095999999999,189.8011729999998,224.26517399999992,45.947077000000014,93.11415400000004,
"1989-05-01 00:00:00",259.0126039999998,170.10607300000007,162.3964799999999,137.47818499999994,42.583521000000005,178.77012200000016,141.1128200000001,198.96035500000002,175.6074,280.9852809999997,236.50921099999996,174.62217800000013,192.27323600000014,173.54586999999972,125.05267099999992,242.16906700000013,132.86519800000005,198.378356,187.23636299999995,162.96071900000024,166.71693000000013,96.57779899999993,176.49254699999983,156.688449,192.74837099999954,269.4277399999998,210.380427,164.54022499999988,59.36353299999999,164.47498599999977,
"1989-06-01 00:00:00",206.29730100000012,132.93073400000003,173.82816200000002,136.07022299999988,110.29974399999986,146.74851499999988,106.2263199999999,171.60234700000012,149.36098500000003,126.33651499999992,266.0686049999998,140.5930379999999,177.65829099999988,155.9499110000001,93.53342399999998,204.091783,139.1962979999999,109.37504300000015,118.59687100000004,142.56484699999996,118.13315300000001,76.13793299999983,136.649389,215.86670300000014,134.80951599999995,105.27497999999987,171.91627599999984,204.63651599999992,75.03644100000014,120.45796600000013,
"1989-07-01 00:00:00",142.47819599999985,106.34937599999996,109.06474499999999,108.58689000000003,89.22182099999999,87.35504499999992,56.24677200000001,83.34779,125.66144599999998,113.30182999999978,214.3382909999998,121.490394,145.26306000000002,102.21018900000001,48.42710700000002,129.57123799999994,138.42286399999995,100.36769199999999,123.72222600000002,107.25296099999996,107.988016,105.76346899999989,88.46756200000007,133.251281,104.08515200000005,145.2884550000001,144.30882599999995,145.06298099999992,28.35193700000002,69.6444689999999,
"1989-08-01 00:00:00",129.142896,127.78403099999994,102.40285899999996,88.87259599999997,52.70973099999994,121.447223,131.944131,180.74404799999996,99.34468999999996,155.83678400000008,198.87815,130.66785099999996,149.55209799999992,209.97619900000018,46.50608899999998,114.721334,118.65460199999993,81.35491800000015,122.73463599999994,138.71228899999994,91.30856399999993,63.961643999999964,139.151662,141.12865300000004,145.33515899999992,150.83303799999993,119.33026200000008,144.86027500000003,32.88409199999997,68.31538400000007,
"1989-09-01 00:00:00",163.1320599999999,126.54018200000013,114.09215899999998,92.10452500000004,50.469582,130.23834500000004,128.00474899999998,213.47101599999996,149.84176799999983,119.50208000000009,233.8461810000001,115.23206799999998,236.401281,190.66566199999994,63.66093999999999,142.02990199999996,230.96122400000004,100.43076000000002,190.91851799999995,128.04308699999996,156.48257000000018,63.95932899999999,136.74879599999994,157.98289599999993,153.91972199999998,123.64565700000003,122.76560299999993,183.04630700000018,32.56637099999998,78.39197399999993,
"1989-10-01 00:00:00",150.0322749999998,125.15861899999996,139.0331510000001,95.52373299999996,47.90859399999997,112.77705200000011,91.93654399999998,145.63621100000003,132.77891599999984,145.57317300000003,241.77738099999968,138.21995600000022,203.98142900000002,136.30122299999988,57.27881499999997,124.91600500000006,164.685031,87.39587700000004,130.17062700000005,124.69966200000007,120.37372199999987,74.12245099999993,122.3404660000002,214.27845200000024,114.70548500000002,164.24421600000002,136.29918,163.70243099999993,51.08438000000004,78.25579100000004,
"1989-11-01 00:00:00",194.80613099999997,258.07787699999983,181.08307999999997,129.6563429999999,89.73006799999993,190.91893300000018,203.45304600000028,274.335595,209.460414,202.0496890000001,192.33307600000003,215.33946199999988,296.9270779999995,237.27796999999958,83.56881499999987,185.95459700000023,258.21306899999973,122.77230100000003,242.4124259999999,226.92581799999996,223.3954599999999,114.90055100000009,254.43374299999988,217.37588700000018,230.5839160000001,186.1554290000002,185.44069100000024,216.22447899999997,32.907629000000014,106.21513800000002,
"1989-12-01 00:00:00",222.53210300000015,180.1096569999999,212.4772730000001,92.35090800000008,121.09404499999994,160.61338800000007,133.546765,206.74618299999986,194.66556199999985,260.7916630000001,226.9010290000003,191.94452400000003,219.06862300000003,179.35846800000016,116.0087159999999,212.80289799999983,210.16864400000009,146.50238299999978,182.654518,164.20586200000014,183.27824299999978,107.91877899999997,180.65635700000016,237.3621969999999,161.56585599999997,282.4425609999997,220.59796399999973,183.124383,54.815011000000005,125.8100599999999,
"1990-01-01 00:00:00",198.48726800000014,230.49615299999988,265.99702699999995,205.51802299999997,66.40758299999997,221.82882000000015,188.74252600000003,243.01177599999997,252.80245399999976,306.2040830000002,294.08493400000015,251.07151099999993,231.61699299999998,193.86745100000027,118.64964099999989,210.1568409999999,226.03995399999997,168.08082399999995,258.5695759999997,250.26028699999995,246.97661899999997,76.76021299999995,201.24875500000005,311.9729289999999,243.9890069999999,368.3728440000002,275.35160799999994,234.57526600000006,80.82192699999992,105.43947999999996,
"1990-02-01 00:00:00",186.1321550000001,326.64279500000015,166.93387199999978,124.86399299999998,117.29445299999985,226.11384500000017,271.0567969999998,367.73444099999983,254.9769349999999,190.99908699999978,245.6751329999999,228.294037,417.9797049999996,187.26622599999996,70.79930100000003,163.16611099999992,395.01174999999955,108.77026200000009,347.37603100000047,248.30548500000003,311.843423,95.36522700000008,326.92613099999977,352.55113400000005,298.1417480000001,177.58482699999993,178.75777499999984,272.801008,54.42148400000012,100.00187399999994,
"1990-03-01 00:00:00",232.89299400000002,395.54568899999964,200.4709229999998,249.35738800000013,170.92089900000005,266.47511600000024,308.2508170000003,385.6976970000001,268.22445799999986,230.45314699999994,327.52093599999995,334.3304590000001,453.0742889999998,278.03803200000004,80.1386279999999,228.94863199999995,420.2538709999999,161.7049220000001,315.6273429999999,343.308527,289.5916969999998,98.41906000000003,386.2058030000003,339.126034,295.14946300000014,181.19945399999975,206.38499899999988,316.5655480000001,49.58465799999999,154.98937799999996,
"1990-04-01 00:00:00",270.23656099999965,263.29844299999985,189.4114399999998,134.60065899999978,109.930386,266.4843760000003,264.6597789999996,376.7059380000006,322.5994750000002,229.53953599999994,335.7405639999994,191.3057070000002,404.1127029999997,225.01809800000012,88.57577200000006,229.09545700000024,374.8223100000008,128.09386400000005,387.5405280000004,229.46300100000022,362.47639799999985,83.47255999999992,280.87603300000086,401.0789860000006,339.39482300000014,271.6901799999998,234.8870909999997,375.8412080000001,74.72906500000006,152.65248100000002,
"1990-05-01 00:00:00",204.78155599999997,193.38608500000038,117.1664549999999,106.61103100000001,99.41384499999998,145.361971,141.78154299999989,197.373727,145.06506699999989,230.494258,237.0635000000003,189.98390700000027,236.82458299999982,148.384446,113.20627,204.9070989999999,213.96206199999992,173.47842199999985,140.78306400000002,184.8716050000001,139.36265600000004,86.87926299999998,178.723388,241.68255899999994,165.00723499999992,252.729606,160.18905000000024,218.06094599999983,59.514777999999986,109.826524,
"1990-06-01 00:00:00",123.79218400000008,108.77459499999993,133.19875799999986,73.30711000000001,61.17288799999999,87.62939499999999,71.65052900000003,109.00091000000002,153.81612099999992,133.52447600000002,226.9474649999998,106.53445700000015,106.96737900000007,129.05503700000006,70.97786400000004,117.24959800000012,93.6827019999999,93.42686400000001,141.74166399999996,119.37999900000005,125.99495499999999,56.58598100000006,89.87964599999994,153.89955399999985,111.7470969999999,120.30671100000012,151.66741199999993,151.21541899999977,37.325731,69.73273500000009,
"1990-07-01 00:00:00",119.60670700000006,133.63358399999996,119.80108200000005,112.30455400000005,83.60540499999999,97.25481899999991,80.97400699999999,110.62540799999998,102.21986199999985,140.98971499999993,190.29423000000003,139.8888970000001,172.91066500000014,163.0054249999999,55.748554999999946,110.2925260000001,165.89208600000018,107.413025,123.1954409999999,120.5561860000002,99.49574400000004,80.47217499999992,114.71619000000008,127.66195199999989,105.26966500000007,145.79113399999997,138.57997999999984,121.20885200000002,27.363925999999985,57.44903300000002,
"1990-08-01 00:00:00",165.997765,171.57746799999984,91.02443299999997,115.9733169999999,49.58106999999997,134.54296200000022,148.7439080000002,211.63001600000007,121.12858200000002,142.88237700000005,227.60973600000014,171.91159999999994,202.66590300000007,207.48062399999998,83.60229599999997,160.55959300000006,187.54545299999995,93.45095099999995,164.88450700000007,174.98321600000014,142.11974300000017,52.488200000000035,166.64979700000006,144.40248100000017,167.8977160000001,163.20111499999996,101.14310900000004,216.5427600000002,53.54442499999997,80.735185,
"1990-09-01 00:00:00",153.28524299999992,119.87898900000003,98.61402700000001,90.62596300000001,46.740483999999945,112.91412800000006,103.38041999999997,157.95024199999995,111.6526400000001,132.9637410000001,154.61798899999988,119.06072099999993,195.44494900000004,215.69849900000008,75.8611950000001,144.96940100000006,160.84377200000006,84.46462899999992,123.688486,132.71541,116.57835899999999,39.64916799999999,121.17481100000003,144.44482400000027,111.97629099999993,152.67319800000024,108.69125700000008,139.78105500000007,50.07984599999997,81.96383499999996,
"1990-10-01 00:00:00",184.92072499999992,181.86001300000004,138.04415600000004,137.43183799999994,51.095834999999944,177.75604399999978,162.61113899999998,212.07585000000017,149.8884149999998,122.59419899999993,198.97926599999965,158.66482500000026,221.56229600000015,119.88227699999995,73.58574500000002,177.29763599999978,165.64422800000006,125.94284699999997,205.756643,173.053629,169.1439219999999,81.52201600000014,184.059313,168.23547799999992,207.04663399999993,123.42660899999986,169.87366699999998,185.77108700000016,40.25925399999999,96.482431,
"1990-11-01 00:00:00",216.61374099999995,263.0159330000001,166.83124200000003,140.465176,82.07564099999995,186.88709000000006,196.182387,257.37615100000005,234.92345600000004,274.74017500000025,265.3776320000003,219.68954100000028,326.17953300000033,183.60874799999993,93.79088000000007,199.1605449999996,305.30258699999996,139.46734100000018,259.3954219999998,226.99983900000004,232.86668600000024,51.47995399999998,260.4195790000001,264.56087200000024,221.40131499999976,290.47470100000004,171.93804699999995,222.033267,64.46669599999998,155.74891600000004,
"1990-12-01 00:00:00",189.19750599999972,191.28218700000022,156.06143300000002,150.96318000000014,90.00148500000016,179.107001,144.48509199999998,166.83365599999988,161.36007700000008,200.605095,215.527225,185.181865,231.66460499999985,170.76334600000007,130.2580929999999,162.67633000000012,213.5750229999999,190.3928689999999,203.17103199999988,185.0671390000002,169.80629400000007,40.84644700000005,164.4221189999999,205.42635899999985,177.31115899999998,175.14599800000002,163.96219899999997,158.53617600000013,67.70914299999998,100.73459299999996,
"1991-01-01 00:00:00",231.23747500000022,274.8919910000003,232.8086359999999,170.563153,116.59842900000008,210.21222100000014,202.84907800000013,287.0612959999998,264.2394709999998,237.22175800000022,342.0187969999997,221.1803650000001,330.96652899999975,209.66403499999984,205.04100899999972,207.77948000000006,276.319934,194.97051799999988,276.76184899999976,220.8310609999998,274.284826,81.44169899999997,278.246897,332.10525299999966,236.99692999999996,231.18973900000003,212.18816300000023,268.7224559999999,108.37830899999986,141.16359699999984,
"1991-02-01 00:00:00",145.66821500000015,275.5966969999998,196.89591100000024,174.57795200000018,106.11738400000004,209.49677199999977,225.47127199999997,291.78590199999957,268.7879980000001,226.7051329999999,311.50262699999985,236.15036999999998,296.2715240000001,239.57674700000007,127.50811499999995,146.36759699999985,299.5736070000001,132.50358299999996,287.64037300000035,276.75675100000024,286.84051200000005,81.21109099999998,261.61432099999956,303.9160030000002,240.99673100000015,209.62963100000016,172.72009200000002,246.01386899999977,111.57253600000003,73.74398699999999,
"1991-03-01 00:00:00",147.94869000000003,150.82286100000007,179.00998499999992,90.22817399999997,114.70956700000002,135.62852099999992,134.2398219999999,233.26004699999973,181.86309499999993,192.1989290000001,157.824036,134.59794800000003,202.24806500000017,203.2146330000001,103.0240389999999,142.89003399999996,172.36698500000003,159.62931500000013,215.73482999999996,140.74093900000008,199.997898,76.06871899999996,160.73479900000007,197.1499490000001,190.9335229999998,200.59896399999985,191.83222999999992,188.08786099999998,59.83659399999995,86.13346199999998,
"1991-04-01 00:00:00",163.00242800000004,191.91638600000002,120.16730399999992,120.61026400000004,102.104793,158.43891600000003,123.614739,196.66986400000013,154.59097300000022,260.25486999999976,203.92019300000015,206.70453100000034,211.45886699999983,147.73822200000023,110.9272650000001,152.122236,167.15422299999992,152.63573299999987,182.89675999999992,180.07345699999976,152.92325500000007,26.381598999999987,153.49517499999996,215.07689100000016,167.47076499999991,246.59030299999986,142.9367969999999,155.504399,63.45131499999996,113.05736200000001,
"1991-05-01 00:00:00",167.09855699999991,216.192301,171.95939599999994,97.69435400000003,162.27523799999966,107.63479199999998,115.052402,187.4188260000001,129.48805599999994,208.65873300000018,224.7077220000001,186.26870300000007,299.8226400000002,150.96347600000004,93.04877100000002,154.52531100000016,275.3934649999997,158.91260700000024,129.5851929999999,184.49425799999992,117.13331900000006,95.95058099999994,193.91547799999995,221.98397299999982,122.69829100000013,195.72637699999976,162.29045800000017,184.98689800000017,62.31187999999998,91.166361,
"1991-06-01 00:00:00",269.14354699999996,143.15086799999986,178.81387600000002,117.98790899999996,141.08881999999997,148.44583900000032,108.7516569999998,171.14980299999985,150.85225900000015,231.1002670000003,206.14747699999984,169.22377999999995,168.9416769999999,163.7566740000001,121.08204599999999,264.7925090000002,119.55909099999995,173.80114600000016,167.067671,146.51229199999986,158.47605500000026,148.75020300000017,146.024284,171.8460010000001,159.73064500000012,213.10172299999994,208.69913700000006,201.39236299999988,49.282423999999956,150.10896999999997,
"1991-07-01 00:00:00",151.91897,200.45730700000013,112.18829400000007,143.89151099999995,37.17154799999997,153.15167400000007,148.94519700000015,170.31928999999997,143.3525270000001,149.55701999999997,210.28732099999993,184.773515,189.21895499999994,122.31035200000001,61.752035000000035,148.2941300000001,193.39553299999986,115.87183100000003,166.10796200000004,196.41736600000013,175.8108109999999,77.56113199999997,196.8374119999998,114.56457799999997,155.10639800000015,215.63162599999993,142.17910899999998,173.359896,36.52866099999999,81.06606599999999,
"1991-08-01 00:00:00",162.4388539999998,141.14689700000008,86.19981199999991,84.722597,82.69458599999999,115.49575700000013,106.14640899999996,147.28741699999986,87.25659199999993,153.653582,178.7593630000003,138.269752,191.49269100000012,188.63758999999988,68.61212799999997,140.78936900000008,196.39642899999993,105.23690100000007,132.6074830000001,137.65814100000014,91.17873999999998,50.36881000000002,144.63522000000003,124.37129499999998,127.06277400000003,181.9913999999999,103.57103399999987,127.18380300000015,35.49691699999996,97.56699399999998,
"1991-09-01 00:00:00",170.7038099999998,112.40354399999994,116.20121099999997,64.75617799999996,55.56074000000004,112.14397900000012,102.95534899999998,173.58006699999984,106.33582299999999,146.51055600000018,160.32014199999983,124.58644800000009,171.283315,211.23081399999975,66.36711399999996,147.44232700000012,136.03734199999988,73.96551599999997,146.2644079999999,118.61400899999998,111.74045900000003,61.89365399999989,111.68368999999996,136.37337900000014,146.75735100000006,157.853418,100.89026100000008,134.3909519999998,35.89525799999999,93.57111799999997,
"1991-10-01 00:00:00",165.11904500000009,137.901758,138.03552899999994,94.23401300000002,61.61881399999999,135.4321369999999,119.86071599999993,202.78767599999998,209.32003400000013,136.2304919999999,256.2591449999998,129.8230689999999,198.1436629999998,151.97117400000008,71.04150399999999,159.36987500000006,195.39953299999976,78.70538599999998,206.0154280000001,135.31507200000001,204.51195200000012,47.85040299999999,135.118496,224.16562900000002,161.7396160000001,143.82311599999983,156.57492199999982,227.29185600000014,51.366487000000035,102.07706100000006,
"1991-11-01 00:00:00",199.86788299999998,182.86968300000024,217.0783499999999,104.17587000000003,71.86837500000001,184.53306599999982,173.8242220000002,232.42381999999986,151.8050609999999,193.26406599999976,202.46828900000003,168.70759699999994,260.06845400000014,189.60574199999996,113.24575700000008,194.7668669999997,249.58416700000024,125.84414800000005,189.06747400000012,168.59601600000005,182.00013299999983,97.5179880000001,191.10044999999985,215.19662500000015,195.024022,199.15497699999992,221.8913950000004,171.14849699999996,72.38945399999997,117.3783860000001,
"1991-12-01 00:00:00",180.36678400000028,257.8295260000002,198.028281,175.9623470000001,40.59463499999998,181.95581099999998,189.49807400000012,275.6643609999999,267.117415,258.55226900000025,300.66916200000003,230.86456299999986,332.7850580000003,197.18091999999987,151.22005199999998,188.12955499999984,328.4961260000002,193.81547800000004,234.68235400000012,231.46530099999984,238.69459599999993,58.138019999999976,242.74883299999976,277.3328879999998,198.53630100000004,265.91393700000003,173.8766769999999,233.33877800000013,85.26999099999996,110.0804669999999,
"1992-01-01 00:00:00",248.4122350000002,220.91275399999998,271.6617450000003,181.449006,205.89274,224.4361380000001,202.46048099999987,282.95701699999995,313.0402680000002,173.74786400000008,333.1298119999998,217.80743600000028,260.6205360000001,312.98703199999994,173.43799600000008,215.36811600000001,241.1806559999999,237.04441100000022,313.93984000000023,221.25475899999984,310.66638400000016,153.8757770000001,218.11147699999992,339.4527809999997,257.88326,185.26383600000014,201.16712399999986,279.8579519999997,67.181358,121.77801900000004,
"1992-02-01 00:00:00",246.6360729999999,190.17469300000005,241.73500099999998,118.44959599999996,128.25990800000005,219.68038299999995,191.24191699999992,290.32750200000015,317.5222419999997,189.9148840000001,341.04401599999954,165.14178599999988,236.26076899999987,216.28711,116.15097599999999,220.47973000000022,202.00962599999983,130.38198500000001,341.5348040000001,181.33675700000003,336.764779,147.52763400000006,203.29023599999985,387.04469900000004,255.70458900000003,228.63218399999994,246.89574399999998,304.71939800000007,94.65600800000003,124.23140299999993,
"1992-03-01 00:00:00",246.47440699999987,199.181697,170.0804750000001,144.70448700000009,211.15624200000008,207.10687600000009,185.1899500000001,253.17099999999996,192.71974499999996,169.63098999999985,267.8610999999998,173.78462499999998,300.2921720000001,215.29869500000007,74.78443299999999,224.02408200000028,296.9154300000001,145.89166000000012,228.86855700000004,180.39430600000014,209.98999499999982,129.00817899999998,197.31341300000003,301.5540189999998,223.1176069999999,166.80211499999982,175.30989199999993,237.93532699999994,25.770782000000032,126.84335399999995,
"1992-04-01 00:00:00",236.48866300000012,269.508427,236.49284900000004,170.51974799999996,168.99540799999988,238.2758049999998,229.35162600000007,276.99082900000013,227.52084699999972,236.98417999999992,282.11627100000015,234.62037600000002,358.7402719999999,222.03209900000002,118.66651699999998,233.38722200000024,361.0443700000002,185.41320599999995,245.90538799999982,247.74287599999994,239.3402329999998,104.53672500000002,259.692336,264.14255699999984,245.99171000000015,249.5113490000001,245.55001299999978,225.20832299999984,63.85836500000008,144.45336600000007,
"1992-05-01 00:00:00",199.57746700000018,196.86100999999994,171.61611300000018,166.53164499999974,86.8661930000001,162.01568699999964,144.891571,188.27812400000005,165.10766200000018,254.812316,244.60910800000005,209.45331900000022,267.18378500000006,150.58880600000012,169.07381800000005,205.38086599999994,263.28554999999983,176.1233659999999,192.8568490000001,209.62232499999993,183.8401259999999,95.74306799999998,184.1000869999999,179.39311500000008,159.68792100000005,241.0682239999995,200.46530799999985,183.30770499999986,102.32507900000004,112.02557800000002,
"1992-06-01 00:00:00",163.81139000000033,166.82012100000017,144.20041300000008,101.67637100000006,72.07016700000001,164.77638000000007,151.03721799999988,173.227091,146.68220200000002,192.59408299999998,228.9491450000001,157.3299010000001,240.15320199999988,221.74569099999997,82.23589899999995,155.62037400000006,235.8458960000003,96.21794100000005,164.3268299999999,187.11975299999995,146.86616200000006,54.99335999999994,174.394931,160.492286,162.21960199999998,226.03896900000032,154.45815699999997,189.26308100000014,66.31486700000002,96.19023399999995,
"1992-07-01 00:00:00",151.63097300000024,120.57199599999994,127.69741300000007,96.776905,61.445702999999966,104.02268199999993,95.96701599999986,141.09457199999986,121.04028200000002,166.8930889999999,207.64179999999993,135.44795900000003,138.50219399999992,128.24860500000014,66.27828799999996,134.153043,100.70435599999998,120.20167100000016,117.46722999999999,109.67584499999987,91.25302400000001,75.75669200000002,116.24825000000007,157.5990680000001,139.86237399999982,184.2987589999999,135.862868,146.4548190000001,41.50621300000003,85.23129400000006,
