"time","AT_ON","BE_OFF","BE_ON","DE_OFF","DE_ON","DK_OFF","ES_ON","FI_OFF","FI_ON","FR_OFF","FR_ON","GB_OFF","GB_ON","IE_OFF","IE_ON","IT_OFF","IT_ON","LU_ON","NL_OFF","NL_ON","NO_OFF","NO_ON","PL_ON","RO_ON","SE_OFF","SE_ON"
"1988-10-01 00:00:00",114.01623599999996,271.44974,234.20353700000015,252.38052900000002,174.27520199999992,297.003219,300.6618679999999,310.8193529999998,275.22776499999986,271.988971,200.435885,318.5996530000001,274.8790989999998,228.64035600000005,255.87295899999978,111.85823400000004,100.09407600000004,281.5334180000001,255.81692500000014,190.06926299999984,387.669656,331.7960269999997,162.93042599999993,118.16650100000001,338.969056,283.46088,
"1988-11-01 00:00:00",127.1808009999998,239.84482599999959,225.21919399999987,252.28035300000025,179.86430700000022,295.72389700000014,295.66430299999996,359.56604900000025,321.17028700000003,315.82288399999993,221.73891499999976,312.7112680000003,267.39953600000047,269.16071699999986,253.69470300000037,105.13483400000001,91.67496100000004,262.68087199999985,235.12837199999996,178.90047499999994,356.1582559999996,325.18368000000027,196.30767699999996,77.84610200000007,339.84811,204.71738500000012,
"1988-12-01 00:00:00",143.43058600000003,185.07739300000034,150.62693600000006,257.5550589999999,163.72803200000007,306.78428700000023,216.80805399999994,343.7613889999999,284.558585,227.89708700000006,147.07514900000004,295.8614370000001,215.7198850000002,179.41651599999994,175.24870400000006,177.71393100000003,145.95116600000006,204.30418099999972,203.67373300000006,151.55677000000003,382.9888750000002,322.6694510000001,200.2196380000003,105.35855200000003,328.638911,219.1892180000001,
"1989-01-01 00:00:00",252.52309799999995,311.79488099999986,244.34852999999995,384.57068100000015,264.89756200000005,412.35736299999996,259.2700959999998,321.57029400000056,256.5951540000002,250.78328599999995,177.3892410000001,423.0540600000001,365.90367300000037,293.6676590000004,355.0082710000004,211.51184400000002,206.31537999999986,277.8215570000001,323.09729500000026,251.06923000000015,450.9133890000001,415.29686599999945,315.21169399999997,155.59892100000002,478.7506999999998,275.4211750000001,
"1989-02-01 00:00:00",102.29499199999981,222.94655000000003,174.30664200000012,281.89724199999995,161.87831400000005,373.0190820000002,193.23686899999976,396.1990470000005,342.66356699999983,204.2738379999998,127.43501599999995,396.0671880000004,382.7206119999995,342.219754,403.375107,81.48522000000006,67.13646199999998,199.699304,232.39505199999988,159.87644399999985,511.44429400000047,416.4147689999993,213.28535799999997,76.06773599999997,481.07909699999993,405.25248300000027,
"1989-03-01 00:00:00",162.39444999999992,327.31095200000044,270.9624190000004,351.36167500000005,219.51709200000008,396.42688800000025,253.18314400000006,370.6418300000003,333.5189970000004,312.15795300000036,211.87677600000006,427.2349659999996,391.30179800000064,366.86844900000006,391.07085899999987,149.67054300000012,137.02458499999997,282.6857090000001,320.184796,236.76612000000006,483.56520499999965,416.3375130000002,229.20380399999996,97.16744300000003,457.91897200000045,349.324213,
"1989-04-01 00:00:00",155.0516639999998,326.5202339999997,276.808203,292.958122,221.0350239999999,318.354069,257.81458399999974,309.2690740000002,278.438306,324.7191999999998,233.4238439999998,389.39025799999985,355.69573499999973,358.57815499999987,341.25126999999986,167.23374699999994,144.86376200000004,330.0506310000001,301.8291269999994,230.99825099999998,422.91014199999967,333.46557899999965,194.0458940000001,103.85341500000001,358.54975600000034,243.23174399999994,
"1989-05-01 00:00:00",146.25218499999986,213.6414050000003,180.018529,186.52558199999993,148.45823399999983,220.282601,294.33513299999964,279.40008099999994,253.49737000000016,239.09610100000026,172.40744299999974,237.64392000000004,190.026342,162.5508190000003,145.25862599999996,225.18910200000028,157.19627500000018,223.12542699999992,195.92804599999997,152.07027600000006,254.22701099999992,258.25684799999993,179.030336,139.51347099999998,284.0102309999997,180.67515600000002,
"1989-06-01 00:00:00",139.70004799999995,175.29854400000005,139.641249,144.16918399999997,118.32155499999992,186.31245000000035,126.906612,309.89293800000047,275.4466809999996,197.06318599999994,148.238738,219.25379899999982,183.58221400000005,148.143248,168.24347200000008,154.46187099999997,91.29804700000001,199.236202,158.324316,121.46249900000005,293.8104260000002,256.08058,138.67071600000014,105.61180800000005,253.61646300000004,251.53692600000022,
"1989-07-01 00:00:00",79.217687,134.94947799999994,113.22260099999993,62.55795799999994,68.74604400000001,90.5772490000001,226.02003299999996,254.441804,219.6127359999998,160.73673899999994,125.35239300000005,177.99026299999997,154.1198969999999,142.0906399999999,155.2530410000001,105.86783500000008,95.8773049999999,154.42340199999992,107.05002699999987,75.18787800000008,200.31784899999994,163.56970800000013,82.38730799999999,110.21634100000006,138.55192300000002,178.02924799999994,
"1989-08-01 00:00:00",99.37118999999986,148.97344400000011,145.40873599999998,174.7798110000002,135.8124560000001,226.34285999999994,299.19277600000015,230.97326900000016,206.46914599999968,170.07630400000005,135.0764589999999,193.3405880000001,155.912272,109.7669739999999,138.78952300000003,101.09118400000011,75.87801300000002,199.33424900000017,150.97086,120.97034600000012,259.349463,266.46914500000037,117.98536200000002,81.01307900000008,207.40538399999988,170.56691400000005,
"1989-09-01 00:00:00",111.73698499999985,152.2609169999999,137.56687900000009,174.18429100000017,131.31719399999997,250.13235399999996,248.8974850000001,269.32274200000006,244.84050600000012,164.54822999999996,119.32109900000003,263.225642,264.3460700000002,218.57236600000027,265.15001800000005,105.00634500000001,95.941385,184.0828420000001,153.42907299999996,118.62750899999989,357.16270299999957,304.7165379999993,126.17792600000003,75.7359409999999,287.35252799999984,198.2512790000001,
"1989-10-01 00:00:00",99.84584799999995,163.1243199999998,130.06868400000008,137.48238100000006,98.55325099999995,176.01961200000022,282.1687870000001,280.4743199999998,250.9917639999999,205.83027299999998,141.84380000000004,236.073563,214.41201900000007,185.34159800000006,191.19955200000018,122.93753799999999,65.08513800000004,177.56741300000022,150.47366199999996,106.17058200000015,308.954314,244.1855830000001,91.95142800000009,82.80896600000014,208.76676200000023,191.59423400000014,
"1989-11-01 00:00:00",132.2553029999999,316.5673570000003,268.4845790000003,299.2787890000003,201.89852200000013,334.28879199999994,330.20412799999986,238.0234080000001,192.68589399999996,286.4934870000003,224.35275299999984,367.49306900000005,305.67438300000026,294.42710600000026,290.4890199999999,153.36296399999978,97.43694100000003,312.2599339999997,301.263148,220.21508999999998,382.06828999999976,327.0503380000002,217.23140700000008,112.33327099999995,358.0299460000002,228.87884900000012,
"1989-12-01 00:00:00",128.82152499999984,222.64072099999998,191.09019799999996,226.52006500000022,133.420634,259.9399600000002,321.560057,283.56199899999984,225.52602699999986,325.36893800000064,191.92234199999993,280.6124059999998,221.89520200000007,234.80514600000032,209.11990900000015,161.43447600000005,125.07802099999985,236.89278399999978,219.07925999999966,155.54513799999992,368.2196679999997,294.06304500000033,136.97460500000008,127.069758,277.0877500000004,178.21800499999983,
"1990-01-01 00:00:00",168.21276399999988,250.29508499999994,242.79911000000013,241.03528300000008,206.92221799999973,291.60540500000036,367.3315130000001,347.3983740000004,295.207401,373.20339500000034,263.25468400000005,277.1264599999997,233.82903900000014,257.5328470000002,228.5482860000002,172.08761899999982,148.47341699999998,314.1964490000003,237.0284740000001,176.17801199999994,389.5265020000001,343.01285999999993,248.08523599999992,128.24344599999998,342.3489739999999,227.4009859999999,
"1990-02-01 00:00:00",130.78831399999999,402.59072900000024,333.9703200000002,394.7807599999999,260.3727410000002,435.05531100000024,304.7435230000001,295.41441000000015,254.46995099999987,376.8088159999996,236.98965099999967,488.7595750000004,436.4518900000002,422.7180999999999,434.2524440000003,171.00562399999998,84.25775999999998,324.942827,386.5455789999997,285.11969699999986,550.0834990000004,448.2695119999994,259.3454569999996,83.38524299999987,434.01099000000005,285.124643,
"1990-03-01 00:00:00",202.17373300000006,460.76000299999976,404.4971310000004,423.2144080000001,308.50825200000065,449.946855,378.5332590000002,377.60220499999974,340.31114499999984,462.28685900000033,341.0370640000003,505.70072899999997,466.35603999999984,477.45867800000013,435.65482499999985,171.32324099999997,137.79215100000005,417.46927900000026,439.64302299999986,347.6426170000001,466.85667500000034,410.5885129999998,268.49684899999966,139.35117799999995,443.2157729999998,340.99222699999973,
"1990-04-01 00:00:00",242.1478260000002,338.02790200000004,271.0399850000001,348.4585099999995,265.8341390000003,418.22749900000036,297.537638,385.88162499999976,342.7131039999999,251.18178899999967,200.008606,448.5567690000008,435.34574499999997,367.7646830000001,441.60772299999945,117.6713109999999,122.01333700000019,310.9805810000004,320.03765799999985,251.30386999999968,546.2208889999995,474.51826300000016,308.1792269999996,173.32694600000028,474.44524600000017,401.2983880000004,
"1990-05-01 00:00:00",138.18597699999992,237.54496300000017,208.6856990000001,181.403964,152.13145400000002,222.52165900000026,329.7199139999999,275.32072999999986,245.05494499999966,305.4960410000002,187.25552299999967,263.8899079999998,246.47900799999985,224.10702600000002,236.31470899999982,205.97513400000022,136.69404599999996,258.8890380000002,204.36594500000007,151.0578219999998,321.9951880000002,264.4823410000002,146.54750200000026,108.65334599999997,306.85069600000014,253.47272699999985,
"1990-06-01 00:00:00",71.41906399999995,121.29688999999986,124.44100100000006,84.40593300000002,84.36422000000015,121.57983799999997,190.26530399999976,248.4189440000001,246.81424100000007,165.30182599999983,111.75672700000004,130.60675799999981,103.54760800000001,92.02142500000008,90.170151,115.03574500000013,89.11194700000007,172.4057480000002,102.73303499999994,78.483252,195.0724280000001,178.36076800000012,94.89053099999995,84.77519500000008,163.33567000000002,195.015665,
"1990-07-01 00:00:00",72.30271499999995,164.55476600000011,142.05693499999995,97.16785500000002,91.38000200000018,125.47918400000009,270.7251139999998,213.89799899999986,196.802185,216.11701600000004,141.301153,201.34612300000006,179.55809600000003,174.44648499999988,178.24363599999978,104.24355799999991,112.31723899999986,170.21099200000018,134.92412700000006,97.66505700000012,263.63691799999975,203.9182070000002,94.898944,79.91490599999992,165.72102300000003,138.104046,
"1990-08-01 00:00:00",105.56733599999981,199.55986099999993,189.9765350000001,198.60438200000004,155.03417099999973,251.74970900000025,201.7599449999997,265.73592700000006,232.531792,255.26408799999996,180.08461299999982,219.84226700000008,214.7154659999999,177.32948000000016,216.69405500000013,103.00800300000012,97.97958499999996,240.1123340000001,187.31373599999992,145.20683400000027,316.4483729999997,297.95985300000035,143.95854599999987,78.31420999999996,306.3213150000001,235.265389,
"1990-09-01 00:00:00",90.78058899999989,147.0289059999999,128.5252980000001,127.40626199999988,111.40464999999996,185.3957079999999,243.361562,183.50472599999995,159.860106,156.67581200000006,125.85400399999999,227.24928100000017,215.83466099999984,151.449098,191.64360600000003,91.32753300000003,91.05964700000004,186.44040399999966,135.48106199999998,107.50876300000007,305.4588440000003,250.7140089999999,104.28292599999997,69.97473499999997,215.58434399999976,171.81428599999958,
"1990-10-01 00:00:00",136.92175100000017,222.61985700000005,194.17857500000014,212.95725600000029,169.27211799999995,242.00712700000014,254.45270100000008,223.6560890000001,205.8884009999999,221.66995899999986,165.95371199999994,250.5439849999999,231.37472499999993,167.56409599999998,211.7785439999999,117.06568199999998,124.53176100000006,239.37028400000034,210.20903800000013,159.19352799999982,264.4610529999999,258.2374680000001,182.28374900000003,111.37215000000009,287.65933800000016,204.36476000000002,
"1990-11-01 00:00:00",123.92818299999999,333.8067579999999,274.67788800000034,303.187738,198.14941500000006,308.87484800000016,347.7235979999998,314.65459599999986,270.4415890000001,317.3539350000002,229.40052300000005,404.7659910000007,334.8478839999998,342.84417299999984,328.67752900000033,142.6947180000001,127.96423000000011,310.3605220000001,312.793316,223.39448499999983,427.53352500000034,382.867869,182.8485599999999,99.06113099999986,334.66292099999976,238.96724399999974,
"1990-12-01 00:00:00",141.89811200000003,238.49214699999993,194.88636800000006,182.383673,159.593866,189.4870000000002,214.47929200000019,253.6732230000001,219.17388299999988,304.35204999999974,185.09401799999995,282.55781599999995,232.82550799999996,258.58643300000006,219.12802299999998,180.3842809999998,183.92439199999993,251.05650500000024,209.74771300000006,138.13175699999988,315.4022450000001,242.9614009999999,164.80335599999992,81.08795100000007,238.78491100000016,148.882531,
"1991-01-01 00:00:00",160.97370800000002,361.5496079999994,275.6621979999997,334.20228099999997,202.89937899999998,359.595564,311.75544799999943,404.84160799999995,353.1077949999999,358.5195690000002,224.7788689999999,402.6691570000004,336.5556350000001,317.96877799999993,304.3483090000002,237.50680199999996,157.07707300000007,294.6967109999999,341.97919200000024,241.90585299999998,425.5786600000001,377.83440199999995,198.79123300000018,101.55740599999992,405.9538600000002,264.9333569999998,
"1991-02-01 00:00:00",176.13580499999995,322.986642000001,288.6047439999997,309.0967889999995,239.136592,345.9600629999999,335.2823250000004,356.7536420000003,320.5854919999998,341.58513800000003,249.66158299999998,358.95844399999976,309.5156490000002,308.871362,324.9865949999997,149.33416199999994,119.15347200000004,349.07410300000043,307.23449400000027,228.08244499999975,388.0535230000001,334.58600899999954,200.09894299999988,92.75783399999993,342.24253400000003,249.512042,
"1991-03-01 00:00:00",122.6936899999999,197.129401,151.70371800000007,215.63776599999997,136.193385,268.2404390000005,308.0429600000003,190.1091389999998,160.1731600000001,227.19992299999996,134.124232,273.0833349999999,208.04612800000012,201.02614199999982,179.80010299999987,160.54242000000005,146.496188,197.10152299999993,194.59958600000013,141.79381000000012,303.07135999999997,288.28686900000025,165.08067400000007,129.67868300000012,350.72282799999965,178.96958100000003,
"1991-04-01 00:00:00",128.5362669999999,223.75441699999988,211.319685,150.97908600000005,140.8512389999999,205.1104470000002,399.6927920000003,238.73280599999973,213.95508800000007,317.6175210000003,213.8947589999999,241.386761,211.51686800000004,190.5541670000002,182.66254299999986,208.78992699999984,106.78824799999991,250.613982,183.58462200000017,128.09258800000015,348.9736990000002,312.86722999999984,153.1212190000001,99.556681,293.00066299999946,154.77272800000014,
"1991-05-01 00:00:00",86.36749699999991,284.22345499999994,223.20015699999988,180.11815700000022,118.0915240000002,223.51915499999996,303.47415200000046,265.4129480000002,232.5385469999999,296.90104900000017,184.03280299999986,347.0192080000001,312.97310000000016,300.5091529999996,304.7543689999999,175.02590300000023,139.25407599999997,259.9612580000002,237.15465699999996,161.70700799999997,363.66267399999975,289.1850799999996,105.20574899999986,103.06833599999999,265.0060680000001,204.00189100000014,
"1991-06-01 00:00:00",129.47717799999995,185.54404199999985,151.65149800000032,158.9258880000001,111.35416099999999,207.96203499999982,364.0384110000002,262.00025799999986,210.2041389999997,223.0352229999999,168.85391899999996,223.7937829999997,172.4561369999999,125.24857800000007,151.0754370000003,185.35800500000002,167.67319999999987,206.10699299999985,170.211291,124.41138499999991,331.689258,282.09357999999986,159.66690699999984,167.16058699999994,224.52846100000002,236.00786600000004,
"1991-07-01 00:00:00",111.21520600000001,244.94254300000011,212.88253899999995,169.61449800000014,162.96133400000016,179.11842700000014,225.5551439999998,249.14512699999986,220.21100199999995,283.14831499999985,187.20698000000004,224.32839100000015,183.9878780000001,199.74931300000003,186.764521,109.2561100000001,115.36356399999987,268.58409,208.46380800000009,169.71015499999987,229.57271800000007,212.41082999999998,133.38319899999976,108.76541499999999,278.391335,188.1048799999999,
"1991-08-01 00:00:00",97.65768800000005,187.29949799999997,147.29266500000003,149.82799500000004,113.27361400000008,165.27278199999984,265.6726359999999,206.21430599999977,190.4315450000001,215.19968200000008,139.3248250000001,224.8977569999996,204.95812800000004,201.96801799999983,195.2865789999999,117.74536799999997,105.43775399999997,198.11701900000006,168.01226499999981,124.04114900000012,200.96965899999998,194.25666800000016,114.52300299999989,49.77368200000001,199.8215569999997,145.85292299999998,
"1991-09-01 00:00:00",80.38140499999996,132.60757799999993,125.40159199999994,138.24815300000017,107.8214210000001,204.05386899999993,229.17277100000015,179.58631499999993,169.220809,175.0480370000001,129.09532400000012,191.25322099999977,185.56662000000006,143.56521299999983,165.54341199999985,85.08598500000001,77.71147399999998,171.140521,126.14303700000012,97.19260000000001,238.13044700000017,230.08569000000006,129.27828199999993,67.68569900000004,240.49298100000027,148.24411400000017,
"1991-10-01 00:00:00",108.81403499999993,154.81041800000023,155.62361600000006,172.20057599999996,123.085094,246.211612,193.26683900000006,297.29035600000026,262.4143070000002,188.38627700000004,134.4034679999999,238.62913800000027,215.34726699999982,195.05906999999993,211.67573500000023,69.12237600000002,81.31665800000005,194.6076709999999,155.32554399999998,115.0917460000001,329.9504239999997,309.5659049999998,144.39048100000005,91.123478,291.3996759999999,270.26261099999977,
"1991-11-01 00:00:00",180.97467199999988,228.96666099999993,186.07998799999987,258.2818230000002,173.00193199999993,283.9604719999998,285.0213969999999,249.12674599999994,206.31839700000006,253.83498099999974,172.7317489999999,337.52792699999935,269.4592649999998,267.72745400000025,277.90037899999993,115.68242499999998,120.78721799999997,236.0806559999998,233.087598,168.3748449999999,374.75370899999996,352.05879399999964,163.2414790000002,118.19305800000008,305.5850179999997,160.51536800000002,
"1991-12-01 00:00:00",121.9658759999998,313.2419510000001,265.8655639999997,294.2970469999999,194.40771500000014,337.38772700000004,299.4886069999998,347.94989500000014,306.4407419999998,345.973684,233.73968,399.07812200000023,348.0892059999996,372.1173510000005,343.8952329999997,183.3163979999998,192.53045199999997,300.0972609999997,299.7705390000006,206.07046400000004,463.72339299999965,376.4207139999994,173.08168299999986,72.704738,366.69029300000017,233.43656499999975,
"1992-01-01 00:00:00",201.8517499999999,251.8264550000001,233.24885700000027,268.15844499999974,214.01987099999988,319.81353499999994,158.84659299999987,385.3693860000003,333.66485600000027,309.3655140000001,220.70963800000018,299.6397350000003,275.84547299999986,254.176302,262.3896829999998,258.078285,227.11720499999964,286.0246250000001,248.7956989999998,193.39967899999994,445.2798320000001,373.2177749999999,211.3327129999998,92.70041300000004,386.786067,285.81248799999986,
"1992-02-01 00:00:00",195.70141100000026,245.97540100000023,194.48723300000006,267.37299999999993,192.1799960000001,335.99507999999975,236.22721899999993,399.72987099999955,342.56595700000014,261.410994,174.10227499999985,283.9012569999997,241.15532000000005,206.9980660000001,224.37244700000008,152.9682840000001,111.5431330000001,251.13719700000007,239.69974599999992,178.36579999999984,407.615879,370.878563,223.91836099999975,164.56698999999975,353.84055000000046,320.082309,
"1992-03-01 00:00:00",180.38890400000014,238.41407800000016,211.64374100000043,233.1541909999999,191.17594500000004,281.93137600000006,286.867869,316.83742700000016,269.78936500000026,244.2989340000001,179.3737550000001,329.79110100000037,328.790437,302.24634100000014,341.2206020000001,173.90594700000008,128.30687100000003,248.200432,225.60161999999997,173.35886599999998,371.4973589999995,291.10385800000023,195.909475,124.60717000000005,336.7782549999999,265.97335899999973,
"1992-04-01 00:00:00",214.36881900000017,340.8365890000002,273.9649179999999,305.6301620000003,238.18055200000003,340.16567200000037,267.8752000000001,326.86399100000034,289.0114750000002,332.78405599999957,233.63698799999995,427.4424540000001,375.8235330000001,375.119941,385.4702240000003,214.44962700000002,169.4550570000001,318.90170400000005,313.2695329999999,221.92941699999994,415.7600839999998,345.58604500000007,223.73472599999982,169.92370599999995,344.2757809999999,233.82544500000006,
"1992-05-01 00:00:00",134.81570200000004,234.218632,210.90650300000007,168.99630099999987,163.100519,204.45682799999994,262.91435399999966,287.8717409999999,247.23988500000016,300.3279379999999,208.9915330000002,298.8687380000002,283.01125299999995,282.7986330000002,280.1148050000002,166.633416,159.94849100000013,284.07470699999976,200.459274,166.1687520000001,274.75833500000033,228.86693699999995,139.97779800000006,130.32636300000013,279.2913760000002,196.76788300000015,
"1992-06-01 00:00:00",162.1330119999999,204.27366600000002,182.40420899999992,211.75616500000004,163.16119800000004,193.2023380000003,309.3433989999995,259.4324980000001,241.15097800000004,216.45067799999987,163.37681899999995,284.34185699999995,263.2346949999998,202.23161000000002,278.3400940000001,109.11190000000006,94.17451599999987,256.8460889999999,200.928376,152.24044900000015,222.5670279999999,198.94157699999988,150.55520100000007,112.12851699999997,250.7020140000002,220.22263400000014,
"1992-07-01 00:00:00",96.598476,149.48245299999996,132.18040200000013,134.64012499999993,104.24033400000005,158.6020509999998,271.808622,227.80001599999989,219.65986199999983,192.23552199999975,134.16693400000017,175.94736499999996,140.8121389999999,106.74749800000004,120.68758599999995,146.0886649999999,104.44111799999996,157.62271299999995,136.20968299999993,100.41334700000007,204.26772000000014,196.7265489999999,125.14155900000011,61.62260600000003,208.6846820000005,167.78669100000008,
"1992-08-01 00:00:00",74.65400200000005,145.64389,136.78991700000017,118.69707399999999,101.06768199999998,162.63034999999996,201.43625399999985,268.0756739999998,246.24925800000017,177.4815550000002,121.87461000000003,207.23262899999972,206.18337800000015,166.74903500000016,184.02783900000009,96.54988499999999,79.87651600000004,162.486295,129.06289500000005,102.522351,249.009878,197.79141400000017,102.80324100000003,87.12583600000004,233.265073,215.21915699999977,
"1992-09-01 00:00:00",81.66776999999992,261.761137,210.37540500000026,227.166792,149.5704829999998,269.89607800000016,196.11234100000004,268.7051870000002,251.3959070000001,246.12762500000014,180.20040500000002,298.3396169999998,270.4349659999999,227.4054920000001,245.5613050000002,80.70495599999994,56.18720200000001,248.3789909999999,242.58382500000005,170.41510999999997,292.63705200000027,263.0717580000001,115.25621899999996,69.77918,327.5445040000004,239.3838060000001,
"1992-10-01 00:00:00",129.5798849999999,223.742304,204.7745659999998,194.46216300000026,145.05960200000013,228.81382000000025,220.57701800000004,222.51811400000008,189.62208199999992,233.37332400000014,168.888572,292.57841700000034,254.01139399999985,232.26744299999996,222.64959399999995,97.2683630000001,77.80398899999997,235.58293599999996,206.97933099999986,147.44788300000005,374.02691300000066,311.99573300000026,180.5220449999998,124.45093200000004,252.57301600000014,147.22070699999986,
"1992-11-01 00:00:00",154.74404000000004,297.96197399999977,236.21653999999964,204.231811,174.20451299999993,199.14104299999988,280.59496200000007,257.6727329999998,220.1907860000001,379.086562,222.47602799999981,278.1402410000001,206.15035700000018,245.9541410000002,187.60017799999986,193.2080609999999,207.06416700000005,270.74284799999987,249.84636900000024,168.95971799999995,273.1653079999997,241.4766029999996,172.8840590000002,153.99916400000012,316.239868,194.27172300000012,
"1992-12-01 00:00:00",166.07037299999985,393.735766,313.3857330000001,355.7365990000004,258.93545500000005,368.8329699999997,298.20667299999957,333.51394800000014,285.77083800000037,364.132891,238.34196099999988,433.1201260000001,353.85425999999984,345.37385600000016,349.5504590000001,186.48839899999976,133.5717200000001,341.779244,366.4564039999999,266.10189599999967,427.30063299999995,373.26143299999984,232.22620500000005,143.04429200000007,403.960016,225.59785200000002,
"1993-01-01 00:00:00",129.82290999999992,263.1725610000001,207.60945199999986,225.10001900000023,157.3968110000003,282.44580000000013,350.9735530000007,451.78770399999974,405.16188300000005,288.77226099999984,187.91614600000005,301.56545099999937,269.62564299999974,251.96302300000022,249.22072699999995,211.89696199999986,168.3543250000001,255.65434099999968,236.65534599999984,165.01284399999966,445.50813200000044,335.8278549999998,166.62101100000012,82.84726300000013,345.8982220000005,268.330735,
"1993-02-01 00:00:00",297.37052900000015,426.3557749999995,376.981485,460.9204130000006,362.26327100000026,502.7768380000005,309.755425,417.41983000000005,355.2473739999995,403.7225889999998,289.49565500000017,509.05974999999995,469.4817150000003,439.1089900000001,472.50347399999987,146.19606200000004,130.9659910000001,433.59625000000005,422.16173900000007,343.30581000000006,601.0884679999992,528.4573320000005,351.34765800000014,174.15599799999984,503.709677,361.42416699999967,
"1993-03-01 00:00:00",164.07403500000012,168.05925399999984,133.56458900000004,186.78730199999995,130.28543899999997,222.2964519999999,278.749532,369.9670110000001,325.0561039999998,178.47012299999997,127.57876699999998,281.6170820000003,241.7677560000002,187.69058600000005,235.3510339999999,182.7717400000002,125.600887,161.66299899999996,170.87381999999982,127.89462700000009,398.981909,326.47387400000014,148.02640400000007,101.52147700000002,290.4632929999998,236.9630939999999,
"1993-04-01 00:00:00",177.41445099999967,218.87305100000026,200.749664,233.86359099999973,180.17860600000014,264.1436500000002,260.994975,285.7024459999998,256.30286999999976,220.1691410000001,168.92963000000015,340.37686,308.7218859999996,273.97558299999986,295.33593700000006,198.54690699999995,148.942842,249.29989699999976,212.414157,166.02597799999998,427.77449499999966,335.66168399999947,191.35454600000014,135.5980819999999,313.98531199999985,236.897597,
"1993-05-01 00:00:00",151.0881499999999,198.62468800000002,188.558951,180.23812099999998,149.5604630000001,223.99750799999984,261.81211199999984,202.16617800000012,190.26662900000005,240.8085639999998,171.28227599999988,239.58035499999997,214.70583399999987,214.51504000000008,184.36769300000003,176.20072399999984,115.347001,256.0905529999997,181.062562,124.19565700000014,345.564874,338.5569550000002,127.7912830000001,98.58331899999995,293.67244399999964,164.89307099999994,
"1993-06-01 00:00:00",127.38669800000001,254.59598800000003,189.94654599999978,161.95283200000014,115.82809199999977,204.39948400000011,286.297198,199.37645200000003,196.2700239999999,274.19861199999997,163.81749699999992,254.97262899999998,238.02928899999998,221.43195800000026,201.96156000000005,102.83755200000003,67.95242500000008,218.7181099999999,208.01438800000014,143.24503900000005,258.8825650000001,239.134616,122.97775299999984,105.17568799999997,250.05059500000004,166.60715799999969,
"1993-07-01 00:00:00",123.18316999999993,130.66860800000006,142.69419299999996,113.65306800000006,121.53271200000003,184.172895,212.7086039999999,183.3937040000001,167.36034900000007,177.04367799999997,140.65628399999997,156.06780000000006,139.67437499999986,115.30454499999989,126.04552999999993,138.32990599999994,102.97330899999986,197.41029300000008,117.73257600000005,92.18923699999999,226.82114400000003,215.67772800000023,136.82630000000003,122.68422600000004,219.999042,131.3966519999999,
"1993-08-01 00:00:00",138.16420499999992,207.68423100000018,182.09980800000008,174.29191000000014,164.95386199999996,227.7079159999998,272.5969079999997,247.61986400000032,225.21824299999997,242.63737399999974,156.98818899999992,231.76804400000037,234.77989499999978,182.24241399999985,228.56299699999997,113.94380399999994,116.42913199999992,236.21883299999996,182.33418700000004,135.51969299999976,226.99001499999997,220.6652100000003,179.3754130000001,140.4375660000001,298.1079070000006,202.51503499999987,
"1993-09-01 00:00:00",90.81341699999992,179.80778499999983,156.5696890000001,152.0408759999999,122.20650999999985,202.16575799999978,279.0318890000001,258.4546899999997,219.32964599999994,189.83260800000042,146.11063100000013,210.84921099999994,164.95937500000005,133.544352,149.59423000000007,85.707247,70.71151499999995,192.28860400000008,162.52527800000004,129.95995300000016,255.50356899999983,212.52417100000002,117.53138700000002,81.65545400000005,268.0501099999998,199.44143300000007,
"1993-10-01 00:00:00",96.57675199999986,171.90152100000006,185.30866999999995,160.11081600000026,128.7497680000002,244.41112499999977,277.3568099999999,177.18105900000003,158.7513299999999,230.41067999999987,187.370977,246.37219099999993,213.73594500000004,212.41590400000013,192.7672960000002,117.71962500000018,111.34812400000003,248.3405189999996,158.9706709999999,120.92418200000006,266.1428319999995,292.27973299999996,147.60262199999994,94.37016100000008,298.1348660000002,172.92085999999998,
"1993-11-01 00:00:00",126.66397899999978,282.51186300000023,232.78625400000004,184.52862800000023,160.10096700000003,203.7086509999999,388.8937090000004,347.22193199999947,315.15249199999994,378.498159,244.56805899999998,249.36909700000007,165.57996000000026,163.8902710000001,139.620718,173.02800200000007,129.741443,310.60969899999964,236.49226500000017,157.91205099999982,284.85913099999993,270.97601000000014,156.66928600000003,102.71742799999987,297.136787,237.97019699999987,
"1993-12-01 00:00:00",104.318406,202.67950100000007,167.7057899999999,194.59970599999968,107.92134499999999,220.4770650000001,231.21517899999995,260.29230400000006,208.23631599999985,214.14029500000052,145.16169300000004,266.75820600000014,225.62257800000006,241.90036299999997,249.8762310000001,192.9774000000002,141.34654900000004,198.67779299999958,195.27140100000014,130.731161,356.2611620000002,301.1995190000002,108.19121700000001,136.55128100000007,306.0949189999998,167.32114099999995,
"1994-01-01 00:00:00",264.149641,449.85813300000024,378.07286399999987,375.4507749999998,330.6147310000001,384.97636100000005,335.60411800000014,326.9757010000002,278.31942800000036,493.4808609999996,355.4274510000005,434.5831210000003,374.4090470000002,415.4454150000002,372.6674109999998,211.15931999999992,225.64925500000027,448.5318550000003,404.48403400000035,285.212104,387.96542800000026,364.6082120000001,295.5394729999999,152.04435700000005,471.56768699999975,263.4687830000002,
